fei_num,name,city,state,zip
1643633,southern star distributors i,plano,texas,75074
1000244229,ajinomoto foods north america,portland,oregon,97203
3009523896,pearl distributing,clackamas,oregon,97015
1000160186,adm milling company,enid,oklahoma,73701
3012640275,sweet new england company,westampton,new jersey,08060
3008769259,ise america maryland company 15,warwick,maryland,21912
3011870410,sipaul impex,los angeles,california,90018
3011942965,gong cha ca franchise,san mateo,california,94401
3010554632,utz quality foods inc frederick,frederick,maryland,21701
3004280294,natures formulary,round lake,new york,12151
3010860132,world wide foods inc dba divine specialties,san fernando,california,91340
3009234974,sam hee natural herbs  foods,buena park,california,90621
3011751804,zenlight international,san jose,california,95122
3012159915,broell enterprises,fredericktown,ohio,43019
1000342715,the alps provision co,astoria,new york,11105
2432527,liberty cocacola beverages,maspeth,new york,11378
3002466109,bridge terminal,new bedford,massachusetts,02740
3008393397,elorac,vernon hills,illinois,60061
3005439733,acadian gourmet foods,gueydan,louisiana,70542
3003567844,pro ag farmers cooperative,brandon,minnesota,56315
3003796585,jm cossio sales,alamo,texas,78516
3004521856,sugar bush supplies,mason,michigan,48854
3009646471,bottling group,omaha,nebraska,68127
3003144642,cardinal associates,vancouver,washington,98660
2112873,v  v supremo inc dba chula vista cheese,browntown,wisconsin,53522
3004353964,pharmco international,richardson,texas,75081
3001238550,draco natural products,san jose,california,95112
3003517392,jensen tuna,houma,louisiana,70360
3004462566,spagel brothers,erie,pennsylvania,16503
1048291,newpharma,miami,florida,33122
3008140401,brand packaging group,farmingdale,new york,11735
3009519540,kangrow hydro farm,wichita,kansas,67217
2435065,beealive,congers,new york,10920
2122142,hansen storage,wauwatosa,wisconsin,53222
2429653,two cousins fish market,freeport,new york,11520
3009735410,grenera nutrients,glendale,california,91203
3004122169,sensient natural ingredients,livingston,california,95334
3007853640,siberian health intl,brooklyn,new york,11235
2617679,drogueria betances,caguas,puerto rico,00726
1715639,central farmers coop,viborg,south dakota,57070
3010082060,positive power nutrition,murrieta,california,92562
3024314,trailblazer fruit products,portland,oregon,97230
3008780168,belly up bbq llc dba judes rum cakes,lenexa,kansas,66215
3005048775,slices fabulous pastries,cleveland,ohio,44109
3004953396,whatsa bagel,gaithersburg,maryland,20877
1000163599,mr espresso,oakland,california,94607
1000132219,toogood ribs llc dba the bread shop,pittsboro,north carolina,27312
3008858044,thanh son tofu warehouse,garden grove,california,92841
3012402219,cisa,vernon,california,90058
1512857,united dairy farmers,norwood,ohio,45212
3004580384,caljava international,northridge,california,91324
1210937,a fiorillo  company llc limited liabilty corporation,milldale,connecticut,06467
3001427976,ecogreen oleochemicals,houston,texas,77042
3001030492,yts veggie,el monte,california,91732
3007664268,cakeworks,portland,maine,04103
3014308793,3033 llc dba pho 801,renton,washington,98057
3003906619,midland farms,menands,new york,12204
1000136357,gourmet kitchen,neptune,new jersey,07753
3013949328,transu investment group,richardson,texas,75081
1480890,topflight grain cooperative  monticello,monticello,illinois,61856
2000015629,new sbl,chicago,illinois,60609
1643717,hillmans seafood cafe,dickinson,texas,77539
1316459,lidestri foods,fairport,new york,14450
3003536877,north star processing,litchfield,minnesota,55355
2000019731,berres brothers coffee roasters,watertown,wisconsin,53094
3004301441,mid kansas cooperative association  groveland,inman,kansas,67546
3010552374,porter airlines,east boston,massachusetts,02128
3010891264,do  co new york catering,jamaica,new york,11413
3013378347,delivery italiano,katy,texas,77494
3004254348,american yeast sales corporation,pembroke,new hampshire,03275
2220457,dsm nutritional products,belvidere,new jersey,07823
3008193057,my habitat,dearborn,michigan,48124
3004740333,grow link,orange,california,92867
3001451525,north american pharmacal,norwalk,connecticut,06854
3010774511,envoy air,santa fe,new mexico,87507
3010709714,bobby gs peanuts,huntsville,alabama,35805
3006296164,topline foods,la habra heights,california,90631
3013850645,united ground express,santa fe,new mexico,87507
1452909,pacific ethanol pekin,pekin,illinois,61554
3010816280,souper natural,tigard,oregon,97224
3011358,oregon ice cream,eugene,oregon,97402
1942723,american bottling company dba keurig dr pepper,hazelwood,missouri,63042
3006012691,cocolate,alexandria,virginia,22308
3012207918,scaffidis pasta,steubenville,ohio,43952
3015008693,yo mama usa,acton,massachusetts,01720
3012723314,tempire group,fort worth,texas,76112
3014552954,cambridge commodities,auburn,california,95602
3004326253,earl ising,livermore,california,94550
3003852533,lb processors,chapmansboro,tennessee,37035
3000640401,ndr liuzzi,hamden,connecticut,06514
3011254921,purely living distribution,oconto,wisconsin,54153
3004264882,butter buds,racine,wisconsin,53403
3010117724,lt foods americas,cypress,california,90630
3014314978,new england natural bakers turners falls distribution center,turners falls,massachusetts,01376
3004324259,nestle water north america inc  boiling spring,oakland,maryland,21550
3004332893,kegels produce,lancaster,pennsylvania,17603
3013777557,registrar,hampton,virginia,23666
3007450796,ocean empire seafood,south san francisco,california,94080
3004347564,magnolia packing,clewiston,florida,33440
3002848288,all natural distributors,foxboro,massachusetts,02035
3000210807,blue light,ithaca,new york,14850
1043474,advance pierre foods,easley,south carolina,29640
3003012808,stiebrs farms,yelm,washington,98597
3004669670,sparboe farms  prairie complex,litchfield,minnesota,55355
3000203247,southwest airlines company,san jose,california,95110
3012786709,karoun dairies,san fernando,california,91340
3006144164,hot mamas,bozeman,montana,59715
3004328119,chemtrade  alum plant,augusta,georgia,30901
3002801048,crowds of 3,eugene,oregon,97402
3004664520,buske lines,springfield,missouri,65802
1000116804,baker boy,dickinson,north dakota,58601
3005026890,southwest cheese company,clovis,new mexico,88101
3004510515,bountiful berry,hiram,maine,04041
3008828630,calmaine foods,groveland,florida,34736
1450740,gilstermary lee,steeleville,illinois,62288
1000221087,brennans vendworks,collins,mississippi,39428
2939552,super store industriesturlock dairy division,turlock,california,95380
3004278091,diana food,hasbrouck heights,new jersey,07604
1510450,meiers wine cellars,cincinnati,ohio,45236
3008867793,pure knead,decatur,georgia,30030
3000176926,alnor oil co,valley stream,new york,11581
2424869,infant formula laboratory service,brooklyn,new york,11207
3009696008,frozen,denver,colorado,80216
3009788244,nutritional supplement manufacturers,chula vista,california,91911
3006424572,garuda international,exeter,california,93221
3006401961,aharoni  steele,santa clara,california,95054
1450138,fervalue usa,bloomington,illinois,61705
3005157019,wellness resources,edina,minnesota,55439
1038472,quillin produce,huntsville,alabama,35805
3007251946,merones catering,dulles,virginia,20166
3007205350,cima  sima norte america llp,west new york,new jersey,07093
2939393,warnock food products,madera,california,93638
3007197958,sir owlvericks,anaheim,california,92801
3009895197,labella mozzarella,kearny,new jersey,07032
3000718233,andrew  williamson sales co,san diego,california,92154
1018850,corinth cocacola bottling works,corinth,mississippi,38834
3007295342,cinnamons bakery,lake charles,louisiana,70601
3001093612,sportika export,berlin,connecticut,06037
3010281117,aramark refreshment services,louisville,kentucky,40241
1000516340,automatic chef canteen,waco,texas,76712
3005049363,lees catering  vending,hilliard,ohio,43026
3009960285,gruma corp dba mission foods,salt lake city,utah,84104
1450313,air products  chemicals,la salle,illinois,61301
1719577,colorado mushroom farm,alamosa,colorado,81101
3010445518,ladies biotech corporation,eugene,oregon,97402
3013104012,canteen vending,sanford,north carolina,27330
1030618,kwokcheng enterprise inc dba fullei fresh,miami,florida,33138
3014494700,levani dba the keto box,glendale,california,91203
3015165535,ariola imports,commerce,california,90040
2110420,mueller sports medicine,prairie du sac,wisconsin,53578
3006367930,k+p ventures inc dba the cultured cup,dallas,texas,75244
3002092434,us drinks llc dba the lion brewery,wilkes barre,pennsylvania,18705
3012468246,marian foods,spring,texas,77381
1481044,m  m service,virden,illinois,62690
2225938,new crushed toast,linden,new jersey,07036
2129464,briess industries inc chilton,chilton,wisconsin,53014
1715039,chs southwest grain,taylor,north dakota,58656
1715349,southwest grain coop,dickinson,north dakota,58602
3006632075,agassiz valley grain,barnesville,minnesota,56514
3004248338,double tree castle,rio rico,arizona,85648
2000014784,cargill,barnesville,minnesota,56514
1525930,matheson trigas,canton,ohio,44706
3012207138,pure life organic foods,las vegas,nevada,89146
3001739845,port everglades frozen storage,fort lauderdale,florida,33315
3006326705,garan enterprises,chicopee,massachusetts,01020
1010784,flowers baking co of lakeland,lakeland,florida,33815
3004141314,woodcock farm cheese co,weston,vermont,05161
3008777740,sewa international,washington,district of columbia,20011
3009427545,evergreen orchard farm,hamilton,new jersey,08620
3006478893,krishna aahar,sayreville,new jersey,08872
1623603,labatt food service,albuquerque,new mexico,87121
1016799,chapman fruit company,immokalee,florida,34142
3013526813,terranova brands llc dba ommie snacks,minnetonka,minnesota,55343
3005002057,synergy flavors ohio,hamilton,ohio,45011
3014350887,frutas silvestres,laredo,texas,78040
2000012510,royal cup,eastaboga,alabama,36260
2027018,empire international food corporation,ontario,california,91761
3003907781,taylor precision products,las cruces,new mexico,88001
3012167316,ert international,hackensack,new jersey,07601
3060064,boise airport inflight services,boise,idaho,83705
3010024908,as services group,baltimore,maryland,21224
3011880374,dhanyams,suwanee,georgia,30024
2013268,praxair distribution,tucson,arizona,85719
1000187823,rising sun farms,phoenix,oregon,97535
3004301353,refreshment plus,columbia,maryland,21046
3012913588,house of pulses,staten island,new york,10314
3009054826,empire bakery commissary,rocky mount,virginia,24151
1721435,scientific health products,salt lake city,utah,84107
3012860516,wm intl,brooklyn,new york,11214
3003451580,louisiana fund raisers,denham springs,louisiana,70726
2000007295,delta food international,oceanside,california,92056
3009251920,galicja,brooklyn,new york,11232
3013238913,amerisourcebergen drug corporation,buford,georgia,30518
2920554,monterey fish,monterey,california,93940
1317570,mizkan americas,lyndonville,new york,14098
3011411645,gc natural,buena park,california,90621
3004264726,hotelpak gold,edgewater,florida,32132
3009602596,sweet bee farm,houston,texas,77054
3004311630,dufresnes sugar house,williamsburg,massachusetts,01096
3009532415,perdue grain and oilseed,hopkinsville,kentucky,42240
2000001288,sdsu dairy plant,brookings,south dakota,57007
3020745,ferrara snacks,allyn,washington,98524
2940232,flying food group,burlingame,california,94010
3006353422,lodi cml coop,lodi,new jersey,07644
3004336297,quality 1st produce,commerce,california,90040
3006475893,us packaging,elkhorn,wisconsin,53121
1232435,maine lobster and processing,sorrento,maine,04677
1527413,taylor logistics,west chester,ohio,45246
3001237958,johnson sea products,coden,alabama,36523
3012208311,randles cheese,millersburg,ohio,44654
3009600402,flour fusion wholesale,perris,california,92571
3009070795,kleins fine foods,tomball,texas,77375
2023545,poblano hot sauce,tucson,arizona,85713
3002277737,south bend products,south bend,washington,98586
2910810,t marzetti companywest,milpitas,california,95035
3006271709,meta labs pharmaceuticals,roswell,georgia,30076
1811134,lake city wholesale co,warsaw,indiana,46580
3004679766,louis m marson jr inc dba greenwood mushrooms,chadds ford,pennsylvania,19317
3010116810,l della cella co,garden city,new york,11530
1000389669,bova foods distributors,chalfont,pennsylvania,18914
3013660545,disjobel usa,medley,florida,33166
3004923878,fine line foods,el cajon,california,92021
3009881213,enson trading llc dba eternal food service,lockland,ohio,45215
3009772133,bonjalar usa,new york,new york,10010
3006224269,gat airline ground support dba united airlines,el paso,texas,79925
